Total Bathrooms,AC,NUM_UNITS,ROOMS,BEDRM,RMDL_10,SALEDATE,PRICE,SALE_NUM,GBA,CNDTN,KITCHENS,FIREPLACES,LANDAREA,FULLADDRESS,ZIPCODE,Census,X,Y,grade_5_english_75_N,grade_5_english_25_N,grade_5_math_75_N,grade_5_math_25_N,grade_8_english_75_N,grade_8_english_25_N,grade_8_math_75_N,grade_8_math_25_N,grade_9_12_english_75_N,grade_9_12_english_25_N,grade_9_12_math_75_N,grade_9_12_math_25_N,Starbucks_count_N,McDonalds_count_N,Population_size,Percent_White,Percent_Black,Percent_AmInd,Percent_Asian,Percent_HI_PI,Percent_Other_mixed,Percent_Hispanic,Percent_18plus,Total_Hounting_Units,Percent_Occupied,Percent_Vacant,FAGI_Total,FAGI_Median,Crime,,,,
2.5,N,1,5,3,No,12/9/16 0:00,865000,4,1380,Good,1,1,1293,619 12TH STREET NE,20002,8400.02,-76.98948979,38.89830014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0.537924616,0.393671475,0.003257329,0.023731968,0.001861331,0.045602606,0.046067939,0.893438809,1270,0.924409449,0.075590551,95344734,63150,2316.477996,,,,
3.5,Y,1,10,4,Yes,12/6/16 0:00,835000,5,1320,Good,1,0,1120,907 F STREET NE,20002,8400.02,-76.99332975,38.8969498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0.537924616,0.393671475,0.003257329,0.023731968,0.001861331,0.045602606,0.046067939,0.893438809,1270,0.924409449,0.075590551,95344734,63150,2316.477996,,,,
2.5,Y,1,6,3,No,7/14/16 0:00,781000,2,1600,Good,1,1,1165,705 12TH STREET NE,20002,8400.02,-76.989185,38.89943285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0.537924616,0.393671475,0.003257329,0.023731968,0.001861331,0.045602606,0.046067939,0.893438809,1270,0.924409449,0.075590551,95344734,63150,2316.477996,,,,
2,Y,2,10,3,No,5/26/16 0:00,780000,2,2160,Average,2,2,1897,527 9TH STREET NE,20002,8400.02,-76.99332975,38.8969498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0.537924616,0.393671475,0.003257329,0.023731968,0.001861331,0.045602606,0.046067939,0.893438809,1270,0.924409449,0.075590551,95344734,63150,2316.477996,,,,
1.5,Y,1,7,2,No,1/7/16 0:00,779000,5,1190,Good,1,3,1012,920 MARYLAND AVENUE NE,20002,8400.02,-76.99332975,38.8969498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0.537924616,0.393671475,0.003257329,0.023731968,0.001861331,0.045602606,0.046067939,0.893438809,1270,0.924409449,0.075590551,95344734,63150,2316.477996,,,,
3,Y,1,7,3,No,6/9/16 0:00,760000,5,1540,Good,1,2,1260,1332 G STREET NE,20002,8400.02,-76.98738892,38.89947199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0.537924616,0.393671475,0.003257329,0.023731968,0.001861331,0.045602606,0.046067939,0.893438809,1270,0.924409449,0.075590551,95344734,63150,2316.477996,,,,
3,Y,1,6,3,Yes,8/4/16 0:00,748500,4,1178,Good,1,3,985,1316 MARYLAND AVENUE NE,20002,8400.02,-76.98738892,38.89947199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0.537924616,0.393671475,0.003257329,0.023731968,0.001861331,0.045602606,0.046067939,0.893438809,1270,0.924409449,0.075590551,95344734,63150,2316.477996,,,,
2.5,Y,1,6,3,Yes,11/28/16 0:00,747000,7,1470,Good,1,0,1841,727 11TH STREET NE,20002,8400.02,-76.99098919,38.89935787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0.537924616,0.393671475,0.003257329,0.023731968,0.001861331,0.045602606,0.046067939,0.893438809,1270,0.924409449,0.075590551,95344734,63150,2316.477996,,,,
1.5,N,1,7,3,No,9/21/16 0:00,735000,2,1531,Good,1,2,1440,1234 G STREET NE,20002,8400.02,-76.989185,38.89943285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0.537924616,0.393671475,0.003257329,0.023731968,0.001861331,0.045602606,0.046067939,0.893438809,1270,0.924409449,0.075590551,95344734,63150,2316.477996,,,,
2,N,2,6,3,Yes,10/31/16 0:00,729000,3,1620,Good,2,0,1500,731 13TH STREET NE,20002,8400.02,-76.98738892,38.89947199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0.537924616,0.393671475,0.003257329,0.023731968,0.001861331,0.045602606,0.046067939,0.893438809,1270,0.924409449,0.075590551,95344734,63150,2316.477996,,,,
1.5,Y,1,5,3,No,3/10/16 0:00,725000,5,1180,Good,1,1,979,1222 LINDEN PLACE NE,20002,8400.02,-76.989185,38.89943285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0.537924616,0.393671475,0.003257329,0.023731968,0.001861331,0.045602606,0.046067939,0.893438809,1270,0.924409449,0.075590551,95344734,63150,2316.477996,,,,
1.5,Y,1,5,2,Yes,5/31/16 0:00,720000,5,1352,Good,1,1,1183,1020 G STREET NE,20002,8400.02,-76.99219861,38.89949121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0.537924616,0.393671475,0.003257329,0.023731968,0.001861331,0.045602606,0.046067939,0.893438809,1270,0.924409449,0.075590551,95344734,63150,2316.477996,,,,
2.5,Y,1,6,3,No,4/28/16 0:00,700000,4,1716,Good,1,0,925,1128 MARYLAND AVENUE NE,20002,8400.02,-76.99104976,38.89823226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0.537924616,0.393671475,0.003257329,0.023731968,0.001861331,0.045602606,0.046067939,0.893438809,1270,0.924409449,0.075590551,95344734,63150,2316.477996,,,,
1.5,Y,1,5,2,Yes,5/13/16 0:00,700000,4,1024,Good,1,0,848,1226 LINDEN PLACE NE,20002,8400.02,-76.989185,38.89943285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0.537924616,0.393671475,0.003257329,0.023731968,0.001861331,0.045602606,0.046067939,0.893438809,1270,0.924409449,0.075590551,95344734,63150,2316.477996,,,,
2.5,N,1,8,3,Yes,5/26/16 0:00,686000,3,1506,Average,1,1,1620,700 13TH STREET NE,20002,8400.02,-76.989185,38.89943285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0.537924616,0.393671475,0.003257329,0.023731968,0.001861331,0.045602606,0.046067939,0.893438809,1270,0.924409449,0.075590551,95344734,63150,2316.477996,,,,
2.5,Y,2,6,2,Yes,7/12/16 0:00,678500,7,896,Good,2,3,825,1212 MARYLAND AVENUE NE,20002,8400.02,-76.98948979,38.89830014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0.537924616,0.393671475,0.003257329,0.023731968,0.001861331,0.045602606,0.046067939,0.893438809,1270,0.924409449,0.075590551,95344734,63150,2316.477996,,,,
1.5,Y,1,6,3,No,6/22/16 0:00,670000,5,864,Good,1,2,570,901 F STREET NE,20002,8400.02,-76.99332975,38.8969498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0.537924616,0.393671475,0.003257329,0.023731968,0.001861331,0.045602606,0.046067939,0.893438809,1270,0.924409449,0.075590551,95344734,63150,2316.477996,,,,
1.5,N,1,5,2,No,12/6/16 0:00,655000,4,1225,Good,1,1,979,1220 LINDEN PLACE NE,20002,8400.02,-76.989185,38.89943285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0.537924616,0.393671475,0.003257329,0.023731968,0.001861331,0.045602606,0.046067939,0.893438809,1270,0.924409449,0.075590551,95344734,63150,2316.477996,,,,
2,Y,1,5,2,No,5/3/16 0:00,645000,4,1632,Good,1,0,1845,1205 G STREET NE,20002,8400.02,-76.98948979,38.89830014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0.537924616,0.393671475,0.003257329,0.023731968,0.001861331,0.045602606,0.046067939,0.893438809,1270,0.924409449,0.075590551,95344734,63150,2316.477996,,,,
1.5,Y,1,7,2,No,5/2/16 0:00,626000,3,780,Good,1,1,524,513 9TH STREET NE,20002,8400.02,-76.99332975,38.8969498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0.537924616,0.393671475,0.003257329,0.023731968,0.001861331,0.045602606,0.046067939,0.893438809,1270,0.924409449,0.075590551,95344734,63150,2316.477996,,,,
1.5,Y,1,6,3,No,10/31/16 0:00,625000,4,1236,Good,1,1,867,1304 G STREET NE,20002,8400.02,-76.98738892,38.89947199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0.537924616,0.393671475,0.003257329,0.023731968,0.001861331,0.045602606,0.046067939,0.893438809,1270,0.924409449,0.075590551,95344734,63150,2316.477996,,,,
1,Y,1,5,2,No,7/7/16 0:00,599000,4,990,Good,1,1,756,635 11TH STREET NE,20002,8400.02,-76.99104976,38.89823226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0.537924616,0.393671475,0.003257329,0.023731968,0.001861331,0.045602606,0.046067939,0.893438809,1270,0.924409449,0.075590551,95344734,63150,2316.477996,,,,
1,Y,1,5,2,No,4/13/16 0:00,593000,4,988,Good,1,0,982,647 11TH STREET NE,20002,8400.02,-76.99104976,38.89823226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0.537924616,0.393671475,0.003257329,0.023731968,0.001861331,0.045602606,0.046067939,0.893438809,1270,0.924409449,0.075590551,95344734,63150,2316.477996,,,,
1,Y,1,4,1,Yes,10/4/16 0:00,449000,5,672,Good,1,0,552,619 11TH STREET NE,20002,8400.02,-76.99104976,38.89823226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0.537924616,0.393671475,0.003257329,0.023731968,0.001861331,0.045602606,0.046067939,0.893438809,1270,0.924409449,0.075590551,95344734,63150,2316.477996,,,,
4,Y,3,14,7,No,8/10/16 0:00,1509000,2,3214,Average,3,1,1632,1939 CALVERT STREET NW,20009,3900,-77.04600398,38.9234867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4474,0.734242289,0.125838176,0.004693786,0.050290568,0.000894055,0.08918194,0.12360304,0.944345105,2996,0.936582109,0.063417891,214640250,63630,904.3151854,,,,
3.5,Y,1,7,5,Yes,11/30/16 0:00,1400000,3,2501,Good,1,1,1879,2727 1/2 ONTARIO ROAD NW,20009,3900,-77.0401766,38.92517593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4474,0.734242289,0.125838176,0.004693786,0.050290568,0.000894055,0.08918194,0.12360304,0.944345105,2996,0.936582109,0.063417891,214640250,63630,904.3151854,,,,
3,Y,1,10,5,Yes,8/26/16 0:00,1200000,4,2646,Good,2,0,1868,2805 18TH STREET NW,20009,3900,-77.04070816,38.92595345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4474,0.734242289,0.125838176,0.004693786,0.050290568,0.000894055,0.08918194,0.12360304,0.944345105,2996,0.936582109,0.063417891,214640250,63630,904.3151854,,,,
3.5,Y,1,8,4,Yes,9/12/16 0:00,1115000,3,1872,Good,1,0,2993,1724 LANIER PLACE NW,20009,3900,-77.0401766,38.92517593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4474,0.734242289,0.125838176,0.004693786,0.050290568,0.000894055,0.08918194,0.12360304,0.944345105,2996,0.936582109,0.063417891,214640250,63630,904.3151854,,,,
3.5,Y,2,10,6,No,11/7/16 0:00,1100000,3,2329,Average,2,1,1782,2717 ONTARIO ROAD NW,20009,3900,-77.0401766,38.92517593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4474,0.734242289,0.125838176,0.004693786,0.050290568,0.000894055,0.08918194,0.12360304,0.944345105,2996,0.936582109,0.063417891,214640250,63630,904.3151854,,,,
2.5,Y,2,8,4,No,5/23/16 0:00,965000,4,1792,Good,2,1,1584,1839 ONTARIO PLACE NW,20009,3900,-77.04360773,38.9250403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4474,0.734242289,0.125838176,0.004693786,0.050290568,0.000894055,0.08918194,0.12360304,0.944345105,2996,0.936582109,0.063417891,214640250,63630,904.3151854,,,,
3.5,Y,2,8,5,Yes,12/9/16 0:00,947500,2,2004,Good,2,1,3206,1709 LANIER PLACE NW,20009,3900,-77.04070816,38.92595345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4474,0.734242289,0.125838176,0.004693786,0.050290568,0.000894055,0.08918194,0.12360304,0.944345105,2996,0.936582109,0.063417891,214640250,63630,904.3151854,,,,
3,N,2,10,6,No,8/30/16 0:00,945750,2,1989,Average,2,1,2240,1892 ONTARIO PLACE NW,20009,3900,-77.04289439,38.92468089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4474,0.734242289,0.125838176,0.004693786,0.050290568,0.000894055,0.08918194,0.12360304,0.944345105,2996,0.936582109,0.063417891,214640250,63630,904.3151854,,,,
2.5,Y,2,13,6,No,3/9/16 0:00,360636,3,3060,Average,2,2,2000,1849 CALVERT STREET NW,20009,3900,-77.04600398,38.9234867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4474,0.734242289,0.125838176,0.004693786,0.050290568,0.000894055,0.08918194,0.12360304,0.944345105,2996,0.936582109,0.063417891,214640250,63630,904.3151854,,,,
4,N,1,12,4,No,6/15/16 0:00,1030000,3,2518,Good,4,1,2126,419 Q STREET NW,20001,4800.01,-77.01762684,38.91177626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143,0.395240317,0.448436771,0.00419972,0.057396174,0.002333178,0.105459636,0.089127392,0.902473168,1208,0.892384106,0.107615894,122287899,63711,2194.628821,,,,
2.5,Y,2,5,3,Yes,1/26/16 0:00,1000000,4,2012,Good,2,0,1785,1612 6TH STREET NW,20001,4800.01,-77.02068043,38.91168707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143,0.395240317,0.448436771,0.00419972,0.057396174,0.002333178,0.105459636,0.089127392,0.902473168,1208,0.892384106,0.107615894,122287899,63711,2194.628821,,,,
3.5,N,1,4,2,No,6/17/16 0:00,950000,2,1662,Good,1,3,745,601 Q STREET NW,20001,4800.01,-77.02068043,38.91168707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143,0.395240317,0.448436771,0.00419972,0.057396174,0.002333178,0.105459636,0.089127392,0.902473168,1208,0.892384106,0.107615894,122287899,63711,2194.628821,,,,
3.5,Y,1,8,3,Yes,4/18/16 0:00,946675,4,1090,Very Good,1,0,657,641 Q STREET NW,20001,4800.01,-77.02068043,38.91168707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143,0.395240317,0.448436771,0.00419972,0.057396174,0.002333178,0.105459636,0.089127392,0.902473168,1208,0.892384106,0.107615894,122287899,63711,2194.628821,,,,
2.5,N,2,8,4,No,10/17/16 0:00,910000,3,2085,Good,2,0,1637,1529 6TH STREET NW,20001,4800.01,-77.01960729,38.91034262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143,0.395240317,0.448436771,0.00419972,0.057396174,0.002333178,0.105459636,0.089127392,0.902473168,1208,0.892384106,0.107615894,122287899,63711,2194.628821,,,,
2.5,Y,1,8,3,No,6/23/16 0:00,880000,2,1440,Good,1,0,1650,1826 6TH STREET NW,20001,4800.01,-77.0207414,38.91493746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143,0.395240317,0.448436771,0.00419972,0.057396174,0.002333178,0.105459636,0.089127392,0.902473168,1208,0.892384106,0.107615894,122287899,63711,2194.628821,,,,
3,Y,1,9,5,Yes,5/11/16 0:00,865000,3,1752,Good,2,5,1233,614 R STREET NW,20001,4800.01,-77.02068043,38.91168707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143,0.395240317,0.448436771,0.00419972,0.057396174,0.002333178,0.105459636,0.089127392,0.902473168,1208,0.892384106,0.107615894,122287899,63711,2194.628821,,,,
2.5,Y,1,6,2,No,9/12/16 0:00,850000,5,1160,Good,2,1,666,1607 MARION STREET NW,20001,4800.01,-77.02068043,38.91168707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143,0.395240317,0.448436771,0.00419972,0.057396174,0.002333178,0.105459636,0.089127392,0.902473168,1208,0.892384106,0.107615894,122287899,63711,2194.628821,,,,
1.5,Y,1,6,2,Yes,10/5/16 0:00,850000,5,1412,Good,1,1,1585,446 Q STREET NW,20001,4800.01,-77.01715449,38.91074565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143,0.395240317,0.448436771,0.00419972,0.057396174,0.002333178,0.105459636,0.089127392,0.902473168,1208,0.892384106,0.107615894,122287899,63711,2194.628821,,,,
2.5,Y,2,6,2,Yes,3/1/16 0:00,835000,5,1330,Good,1,2,1311,1716 NEW JERSEY AVENUE NW,20001,4800.01,-77.01834022,38.91321241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143,0.395240317,0.448436771,0.00419972,0.057396174,0.002333178,0.105459636,0.089127392,0.902473168,1208,0.892384106,0.107615894,122287899,63711,2194.628821,,,,
2.5,Y,1,6,3,No,5/11/16 0:00,830000,2,1320,Average,1,2,1425,425 Q STREET NW,20001,4800.01,-77.01762684,38.91177626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143,0.395240317,0.448436771,0.00419972,0.057396174,0.002333178,0.105459636,0.089127392,0.902473168,1208,0.892384106,0.107615894,122287899,63711,2194.628821,,,,
1.5,Y,1,6,3,No,7/18/16 0:00,825000,5,1365,Average,1,1,1053,627 Q STREET NW,20001,4800.01,-77.02068043,38.91168707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143,0.395240317,0.448436771,0.00419972,0.057396174,0.002333178,0.105459636,0.089127392,0.902473168,1208,0.892384106,0.107615894,122287899,63711,2194.628821,,,,
1,N,1,8,5,No,4/13/16 0:00,795000,2,2362,Fair,1,0,1900,1526 6TH STREET NW,20001,4800.01,-77.02072486,38.91053138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143,0.395240317,0.448436771,0.00419972,0.057396174,0.002333178,0.105459636,0.089127392,0.902473168,1208,0.892384106,0.107615894,122287899,63711,2194.628821,,,,
2,Y,2,6,3,No,10/3/16 0:00,775000,3,1264,Average,2,0,1457,1528 5TH STREET NW,20001,4800.01,-77.01960729,38.91034262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143,0.395240317,0.448436771,0.00419972,0.057396174,0.002333178,0.105459636,0.089127392,0.902473168,1208,0.892384106,0.107615894,122287899,63711,2194.628821,,,,
2,Y,1,6,3,Yes,5/31/16 0:00,761621,8,1320,Good,1,1,1050,1621 5TH STREET NW,20001,4800.01,-77.01762684,38.91177626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143,0.395240317,0.448436771,0.00419972,0.057396174,0.002333178,0.105459636,0.089127392,0.902473168,1208,0.892384106,0.107615894,122287899,63711,2194.628821,,,,
2.5,Y,1,4,2,Yes,8/19/16 0:00,654000,4,715,Good,1,0,327,1813 6TH STREET NW,20001,4800.01,-77.0192767,38.91428651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143,0.395240317,0.448436771,0.00419972,0.057396174,0.002333178,0.105459636,0.089127392,0.902473168,1208,0.892384106,0.107615894,122287899,63711,2194.628821,,,,
1.5,Y,1,6,3,No,1/22/16 0:00,634000,3,1256,Good,1,0,901,1805 5TH STREET NW,20001,4800.01,-77.0192767,38.91428651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143,0.395240317,0.448436771,0.00419972,0.057396174,0.002333178,0.105459636,0.089127392,0.902473168,1208,0.892384106,0.107615894,122287899,63711,2194.628821,,,,
1,N,1,4,2,No,6/2/16 0:00,399000,2,696,Average,1,0,397,1805 WILTBERGER STREET NW,20001,4800.01,-77.0207414,38.91493746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143,0.395240317,0.448436771,0.00419972,0.057396174,0.002333178,0.105459636,0.089127392,0.902473168,1208,0.892384106,0.107615894,122287899,63711,2194.628821,,,,
4.5,Y,1,9,6,Yes,10/26/16 0:00,1465000,4,2444,Good,2,0,2520,49 BRYANT STREET NW,20001,3300.01,-77.01060455,38.92183229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0.299874922,0.624765478,0.002188868,0.019387117,0.001250782,0.067229518,0.039086929,0.884302689,1578,0.890367554,0.109632446,152461285,64468,860.1657928,,,,
8,Y,3,12,8,Yes,6/20/16 0:00,1458000,4,2798,Good,3,2,1765,2301 1ST STREET NW,20001,3300.01,-77.0106304,38.9207344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0.299874922,0.624765478,0.002188868,0.019387117,0.001250782,0.067229518,0.039086929,0.884302689,1578,0.890367554,0.109632446,152461285,64468,860.1657928,,,,
4.5,Y,1,9,5,Yes,8/4/16 0:00,1450000,3,2364,Very Good,1,1,1765,2323 1ST STREET NW,20001,3300.01,-77.0106304,38.9207344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0.299874922,0.624765478,0.002188868,0.019387117,0.001250782,0.067229518,0.039086929,0.884302689,1578,0.890367554,0.109632446,152461285,64468,860.1657928,,,,
3.5,Y,1,8,5,Yes,5/3/16 0:00,1296000,3,1980,Very Good,2,0,2000,2427 1ST STREET NW,20001,3300.01,-77.01060455,38.92183229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0.299874922,0.624765478,0.002188868,0.019387117,0.001250782,0.067229518,0.039086929,0.884302689,1578,0.890367554,0.109632446,152461285,64468,860.1657928,,,,
4.5,Y,2,10,7,Yes,1/19/16 0:00,1275000,4,3212,Very Good,2,0,1666,2235 1ST STREET NW,20001,3300.01,-77.01065874,38.91968176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0.299874922,0.624765478,0.002188868,0.019387117,0.001250782,0.067229518,0.039086929,0.884302689,1578,0.890367554,0.109632446,152461285,64468,860.1657928,,,,
3.5,Y,2,7,4,Yes,6/16/16 0:00,1275000,4,1780,Very Good,2,0,2450,33 W STREET NW,20001,3300.01,-77.01065874,38.91968176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0.299874922,0.624765478,0.002188868,0.019387117,0.001250782,0.067229518,0.039086929,0.884302689,1578,0.890367554,0.109632446,152461285,64468,860.1657928,,,,
4.5,Y,2,10,6,Yes,11/4/16 0:00,1247500,4,2376,Good,2,1,1456,105 RHODE ISLAND AVENUE NW,20001,3300.01,-77.01339669,38.91590811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0.299874922,0.624765478,0.002188868,0.019387117,0.001250782,0.067229518,0.039086929,0.884302689,1578,0.890367554,0.109632446,152461285,64468,860.1657928,,,,
4.5,Y,2,8,5,No,4/26/16 0:00,1200000,5,2778,Average,2,0,2520,29 BRYANT STREET NW,20001,3300.01,-77.01060455,38.92183229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0.299874922,0.624765478,0.002188868,0.019387117,0.001250782,0.067229518,0.039086929,0.884302689,1578,0.890367554,0.109632446,152461285,64468,860.1657928,,,,
3.5,Y,2,8,5,Yes,4/18/16 0:00,1147500,4,1532,Good,2,0,1700,2010 FLAGLER PLACE NW,20001,3300.01,-77.01385282,38.91732157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0.299874922,0.624765478,0.002188868,0.019387117,0.001250782,0.067229518,0.039086929,0.884302689,1578,0.890367554,0.109632446,152461285,64468,860.1657928,,,,
3.5,Y,1,7,3,Yes,5/3/16 0:00,1135000,5,1965,Good,1,1,1384,143 U STREET NW,20001,3300.01,-77.01385282,38.91732157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0.299874922,0.624765478,0.002188868,0.019387117,0.001250782,0.067229518,0.039086929,0.884302689,1578,0.890367554,0.109632446,152461285,64468,860.1657928,,,,
3.5,Y,1,7,4,Yes,8/4/16 0:00,1050000,5,1512,Very Good,1,0,2196,11 ADAMS STREET NW,20001,3300.01,-77.0106304,38.9207344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0.299874922,0.624765478,0.002188868,0.019387117,0.001250782,0.067229518,0.039086929,0.884302689,1578,0.890367554,0.109632446,152461285,64468,860.1657928,,,,
2.5,Y,1,8,3,Yes,5/10/16 0:00,1021000,4,1874,Good,1,0,2800,38 BRYANT STREET NW,20001,3300.01,-77.0106304,38.9207344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0.299874922,0.624765478,0.002188868,0.019387117,0.001250782,0.067229518,0.039086929,0.884302689,1578,0.890367554,0.109632446,152461285,64468,860.1657928,,,,
3.5,N,1,7,4,Yes,11/14/16 0:00,1005000,5,1696,Good,1,1,1419,146 U STREET NW,20001,3300.01,-77.01326008,38.91652292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0.299874922,0.624765478,0.002188868,0.019387117,0.001250782,0.067229518,0.039086929,0.884302689,1578,0.890367554,0.109632446,152461285,64468,860.1657928,,,,
3.5,Y,1,7,4,No,6/17/16 0:00,995000,4,2082,Good,1,0,2400,44 ADAMS STREET NW,20001,3300.01,-77.01065874,38.91968176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0.299874922,0.624765478,0.002188868,0.019387117,0.001250782,0.067229518,0.039086929,0.884302689,1578,0.890367554,0.109632446,152461285,64468,860.1657928,,,,
3.5,Y,2,8,5,Yes,12/27/16 0:00,950000,3,1560,Good,2,0,1327,2207 FLAGLER PLACE NW,20001,3300.01,-77.01294349,38.91969394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0.299874922,0.624765478,0.002188868,0.019387117,0.001250782,0.067229518,0.039086929,0.884302689,1578,0.890367554,0.109632446,152461285,64468,860.1657928,,,,
4,Y,2,9,5,Yes,3/8/16 0:00,950000,6,2205,Good,2,0,1667,72 V STREET NW,20001,3300.01,-77.01071184,38.91751118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0.299874922,0.624765478,0.002188868,0.019387117,0.001250782,0.067229518,0.039086929,0.884302689,1578,0.890367554,0.109632446,152461285,64468,860.1657928,,,,
2.5,Y,1,7,4,No,5/16/16 0:00,940000,4,2245,Good,1,1,2800,34 BRYANT STREET NW,20001,3300.01,-77.0106304,38.9207344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0.299874922,0.624765478,0.002188868,0.019387117,0.001250782,0.067229518,0.039086929,0.884302689,1578,0.890367554,0.109632446,152461285,64468,860.1657928,,,,
3.5,Y,1,7,4,Yes,12/22/16 0:00,938000,4,1719,Good,1,0,1195,9 U STREET NW,20001,3300.01,-77.01071184,38.91751118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0.299874922,0.624765478,0.002188868,0.019387117,0.001250782,0.067229518,0.039086929,0.884302689,1578,0.890367554,0.109632446,152461285,64468,860.1657928,,,,
3.5,Y,1,7,4,Yes,1/4/16 0:00,920000,4,1616,Very Good,1,0,1517,133 ADAMS STREET NW,20001,3300.01,-77.01331558,38.92060806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0.299874922,0.624765478,0.002188868,0.019387117,0.001250782,0.067229518,0.039086929,0.884302689,1578,0.890367554,0.109632446,152461285,64468,860.1657928,,,,
2.5,Y,1,8,5,Yes,2/23/16 0:00,910000,3,1756,Good,2,1,1534,121 V STREET NW,20001,3300.01,-77.01286945,38.91867429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0.299874922,0.624765478,0.002188868,0.019387117,0.001250782,0.067229518,0.039086929,0.884302689,1578,0.890367554,0.109632446,152461285,64468,860.1657928,,,,
3.5,Y,2,7,4,No,5/26/16 0:00,907000,4,1440,Good,2,1,2223,2024 NORTH CAPITOL STREET NW,20002,3300.01,-77.01071184,38.91751118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198,0.299874922,0.624765478,0.002188868,0.019387117,0.001250782,0.067229518,0.039086929,0.884302689,1578,0.890367554,0.109632446,152461285,64468,860.1657928,,,,
